"V1" "V2" "V3" "V4" "V5" "covar"
"3345" 0 0 0 0 1 0
"3346" 1 1 0 0 0 1
"3347" 1 0 0 0 0 0
"3348" 0 1 0 1 1 1
"3349" 1 1 1 1 1 1
"3350" 0 0 0 0 1 0
"3351" 1 0 0 1 0 1
"3352" 1 0 0 0 0 0
"3353" 0 0 0 1 0 0
"3354" 1 0 0 0 0 0
"3355" 0 1 0 1 1 1
"3356" 1 0 0 1 0 1
"3357" 0 0 1 0 0 0
"3358" 0 0 0 0 1 0
"3359" 1 0 0 0 1 1
"3360" 0 1 0 0 1 1
"3361" 0 0 1 1 0 1
"3362" 1 0 0 0 0 0
"3363" 1 0 0 0 0 0
"3364" 1 1 0 1 1 1
"3365" 1 1 0 0 0 1
"3366" 0 0 1 0 1 1
"3367" 0 0 0 1 1 1
"3368" 0 0 0 0 1 0
"3369" 0 0 0 1 0 0
"3370" 0 1 0 0 0 0
"3371" 0 0 0 1 0 0
"3372" 0 0 0 0 0 0
"3373" 0 0 0 0 0 0
"3374" 0 0 0 0 1 0
"3375" 0 0 0 0 1 0
"3376" 1 0 0 1 1 1
"3377" 0 0 0 0 1 0
"3378" 0 1 0 0 1 1
"3379" 0 0 0 1 0 0
"3380" 1 0 0 0 1 1
"3381" 1 1 0 1 1 1
"3382" 0 0 0 0 1 0
"3383" 1 0 0 0 1 1
"3384" 0 0 0 0 0 0
"3385" 1 0 0 1 0 1
"3386" 1 1 0 0 0 1
"3387" 0 0 0 0 0 0
"3388" 1 1 1 0 0 1
"3389" 0 0 0 0 1 0
"3390" 0 1 0 0 0 0
"3391" 0 0 0 0 0 0
"3392" 0 0 0 0 1 0
"3393" 1 1 1 1 0 1
"3394" 1 1 1 0 0 1
"3395" 0 0 0 0 0 0
"3396" 0 0 0 0 1 0
"3397" 1 0 0 1 1 1
"3398" 0 0 0 0 0 0
"3399" 1 0 0 1 1 1
"3400" 0 1 0 0 0 0
"3401" 1 0 0 0 0 0
"3402" 0 0 0 0 0 0
"3403" 1 0 0 0 1 1
"3404" 0 0 0 0 0 0
"3405" 0 0 0 1 0 0
"3406" 0 0 0 0 0 0
"3407" 1 0 0 0 0 0
"3408" 0 0 0 1 1 1
"3409" 1 1 0 0 0 1
"3410" 1 0 0 0 0 0
"3411" 0 0 0 0 1 0
"3412" 1 1 0 0 0 1
"3413" 0 0 0 0 1 0
"3414" 0 0 0 1 1 1
"3415" 0 0 1 0 0 0
"3416" 1 0 0 0 1 1
"3417" 0 0 0 0 1 0
"3418" 0 0 0 1 0 0
"3419" 1 1 1 0 1 1
"3420" 1 0 0 0 0 0
"3421" 0 0 0 1 1 1
"3422" 1 0 0 0 1 1
"3423" 1 1 0 1 1 1
"3424" 1 0 0 1 1 1
"3425" 0 0 0 0 1 0
"3426" 0 0 0 0 1 0
"3427" 1 0 0 1 0 1
"3428" 1 0 0 0 1 1
"3429" 1 1 0 0 0 1
"3430" 1 0 0 0 1 1
"3431" 1 0 1 0 0 1
"3432" 0 0 0 0 1 0
"3433" 1 0 0 1 0 1
"3434" 0 0 0 0 1 0
"3435" 0 0 0 0 0 0
"3436" 1 0 0 0 0 0
"3437" 0 1 0 0 0 0
"3438" 1 0 0 0 1 1
"3439" 1 0 0 0 0 0
"3440" 0 0 0 0 0 0
"3441" 1 0 0 0 1 1
"3442" 0 0 0 0 0 0
"3443" 1 1 0 0 1 1
"3444" 0 1 0 0 1 1
"3445" 0 1 0 1 0 1
"3446" 0 1 0 0 1 1
"3447" 0 0 0 1 0 0
"3448" 1 1 0 0 1 1
"3449" 0 0 0 0 0 0
"3450" 1 0 0 0 1 1
"3451" 0 0 0 1 0 0
"3452" 0 0 0 0 1 0
"3453" 0 1 0 0 0 0
"3454" 0 0 0 0 1 0
"3455" 0 0 0 0 1 0
"3456" 0 0 0 0 1 0
"3457" 0 0 0 0 0 0
"3458" 1 1 1 0 1 1
"3459" 1 0 0 0 1 1
"3460" 0 0 0 1 0 0
"3461" 1 0 0 0 0 0
"3462" 1 1 0 0 0 1
"3463" 1 0 0 1 0 1
"3464" 0 0 1 0 0 0
"3465" 0 0 0 0 0 0
"3466" 1 0 1 1 0 1
"3467" 1 0 0 0 0 0
"3468" 0 0 0 0 0 0
"3469" 0 0 1 1 0 1
"3470" 1 0 0 0 0 0
"3471" 0 0 0 0 0 0
"3472" 0 0 0 0 1 0
"3473" 0 1 1 0 0 1
"3474" 0 0 0 0 1 0
"3475" 1 0 0 0 0 0
"3476" 1 0 0 0 0 0
"3477" 0 1 0 0 1 1
"3478" 1 0 1 1 0 1
"3479" 0 0 0 0 0 0
"3480" 1 1 1 1 1 1
"3481" 0 1 0 0 1 1
"3482" 0 0 0 0 0 0
"3483" 1 0 0 1 0 1
"3484" 1 1 0 0 1 1
"3485" 0 0 0 1 0 0
"3486" 0 1 0 0 0 0
"3487" 0 1 0 1 1 1
"3488" 0 0 0 0 1 0
"3489" 1 0 0 1 1 1
"3490" 0 0 0 0 1 0
"3491" 0 0 0 0 1 0
"3492" 0 0 0 0 0 0
"3493" 0 0 0 0 0 0
"3494" 1 0 0 1 0 1
"3495" 1 1 0 0 1 1
"3496" 0 0 0 0 1 0
"3497" 1 0 0 1 0 1
"3498" 0 0 0 0 1 0
"3499" 1 1 0 1 1 1
"3500" 0 0 1 1 0 1
"3501" 0 0 0 0 1 0
"3502" 1 0 0 0 1 1
"3503" 1 0 0 0 0 0
"3504" 0 0 0 0 1 0
"3505" 1 0 0 0 0 0
"3506" 1 0 0 1 1 1
"3507" 0 1 0 0 0 0
"3508" 0 0 0 1 1 1
"3509" 0 0 0 0 1 0
"3510" 1 1 0 0 0 1
"3511" 0 1 0 0 1 1
"3512" 1 0 1 0 0 1
"3513" 0 0 1 0 0 0
"3514" 0 0 0 0 0 0
"3515" 0 0 0 0 1 0
"3516" 0 0 0 1 1 1
"3517" 1 0 0 1 1 1
"3518" 1 0 0 0 1 1
"3519" 0 0 0 1 1 1
"3520" 0 1 0 1 0 1
"3521" 1 0 0 0 1 1
"3522" 0 0 0 0 0 0
"3523" 1 0 0 1 0 1
"3524" 0 0 0 0 0 0
"3525" 1 0 0 0 0 0
"3526" 1 0 0 1 0 1
"3527" 0 0 0 0 0 0
"3528" 0 0 0 1 1 1
"3529" 1 0 0 0 1 1
"3530" 0 1 0 1 0 1
"3531" 1 0 0 0 1 1
"3532" 0 0 0 0 1 0
"3533" 0 0 0 0 1 0
"3534" 0 0 0 1 1 1
"3535" 0 0 1 0 0 0
"3536" 1 1 0 0 0 1
"3537" 1 1 0 0 1 1
"3538" 0 1 0 0 0 0
"3539" 0 0 0 0 1 0
"3540" 0 0 0 0 0 0
"3541" 1 1 1 0 1 1
"3542" 0 0 0 0 1 0
"3543" 1 0 0 0 0 0
"3544" 0 0 0 1 0 0
"3545" 1 0 1 0 0 1
"3546" 0 0 0 0 1 0
"3547" 0 1 0 0 1 1
"3548" 1 0 0 0 1 1
"3549" 1 0 0 1 1 1
"3550" 0 1 0 0 0 0
"3551" 0 0 0 1 0 0
"3552" 1 0 0 0 0 0
"3553" 1 1 0 0 1 1
"3554" 0 0 0 0 1 0
"3555" 1 0 0 0 1 1
"3556" 0 0 0 0 1 0
"3557" 1 0 0 0 0 0
"3558" 1 1 0 0 0 1
"3559" 0 0 0 0 1 0
"3560" 0 0 0 0 1 0
"3561" 0 0 0 1 1 1
"3562" 0 1 0 0 0 0
"3563" 1 1 1 1 0 1
"3564" 1 0 0 0 0 0
"3565" 1 1 0 1 1 1
"3566" 0 1 0 1 1 1
"3567" 1 1 1 0 0 1
"3568" 1 0 0 0 1 1
"3569" 0 1 0 0 1 1
"3570" 0 0 0 1 1 1
"3571" 0 0 0 0 0 0
"3572" 0 0 0 1 0 0
"3573" 1 1 0 0 1 1
"3574" 1 0 0 0 0 0
"3575" 0 1 0 1 0 1
"3576" 0 0 0 0 0 0
"3577" 0 0 0 0 0 0
"3578" 0 1 0 0 1 1
"3579" 1 0 1 1 0 1
"3580" 0 0 0 0 1 0
"3581" 1 0 0 0 1 1
"3582" 0 0 0 0 1 0
"3583" 1 0 0 0 1 1
"3584" 0 1 0 0 1 1
"3585" 1 1 1 0 1 1
"3586" 1 0 1 0 0 1
"3587" 0 0 0 0 0 0
"3588" 0 0 0 0 1 0
"3589" 0 1 0 0 0 0
"3590" 1 0 1 0 0 1
"3591" 0 1 0 0 1 1
"3592" 0 0 0 0 1 0
"3593" 1 0 0 0 0 0
"3594" 1 0 0 0 0 0
"3595" 0 0 0 0 1 0
"3596" 1 1 0 0 1 1
"3597" 1 0 1 0 1 1
"3598" 0 0 0 0 0 0
"3599" 0 0 0 0 1 0
"3600" 1 0 1 0 1 1
"3601" 0 1 0 0 0 0
"3602" 1 0 0 0 0 0
"3603" 0 0 0 0 0 0
"3604" 1 0 0 1 1 1
"3605" 1 0 0 0 0 0
"3606" 1 1 1 0 0 1
"3607" 0 0 0 0 1 0
"3608" 0 0 0 0 1 0
"3609" 1 0 0 1 0 1
"3610" 1 0 0 0 1 1
"3611" 0 0 0 1 1 1
"3612" 0 0 0 0 1 0
"3613" 1 0 0 0 0 0
"3614" 1 1 1 0 0 1
"3615" 1 0 0 0 0 0
"3616" 0 0 0 0 1 0
"3617" 0 1 0 1 0 1
"3618" 0 0 0 1 0 0
"3619" 0 0 0 0 0 0
"3620" 1 1 0 1 0 1
"3621" 0 0 0 0 0 0
"3622" 0 0 0 0 0 0
"3623" 0 0 0 0 0 0
"3624" 1 1 0 0 1 1
"3625" 1 1 0 0 0 1
"3626" 0 1 0 1 0 1
"3627" 0 0 0 0 0 0
"3628" 0 0 0 1 1 1
"3629" 1 0 0 1 1 1
"3630" 0 0 0 0 0 0
"3631" 0 0 0 0 0 0
"3632" 1 0 0 0 0 0
"3633" 0 0 0 0 1 0
"3634" 0 1 0 1 0 1
"3635" 0 0 0 0 1 0
"3636" 0 0 0 1 1 1
"3637" 0 0 1 0 0 0
"3638" 1 1 1 0 0 1
"3639" 0 1 0 1 1 1
"3640" 1 0 0 1 0 1
"3641" 1 1 0 0 1 1
"3642" 0 0 0 0 0 0
"3643" 1 0 0 0 0 0
"3644" 0 0 0 1 0 0
"3645" 1 1 0 0 1 1
"3646" 0 0 0 1 1 1
"3647" 1 0 0 0 0 0
"3648" 1 0 0 0 0 0
"3649" 0 1 1 1 0 1
"3650" 0 0 0 0 1 0
"3651" 1 0 0 1 0 1
"3652" 0 0 0 0 0 0
"3653" 0 1 0 0 1 1
"3654" 1 0 0 0 0 0
"3655" 1 0 1 0 1 1
"3656" 0 0 0 0 1 0
"3657" 0 0 0 0 0 0
"3658" 0 1 0 0 0 0
"3659" 0 0 0 0 0 0
"3660" 1 0 0 0 0 0
"3661" 1 0 0 1 1 1
"3662" 0 1 0 0 1 1
"3663" 0 0 0 1 0 0
"3664" 0 0 0 0 0 0
"3665" 0 0 0 0 1 0
"3666" 0 0 0 0 1 0
"3667" 1 1 0 0 0 1
"3668" 0 0 0 1 0 0
"3669" 0 1 0 1 0 1
"3670" 0 0 0 1 1 1
"3671" 0 0 0 0 1 0
"3672" 0 0 0 1 1 1
"3673" 0 0 0 0 0 0
"3674" 0 0 1 0 1 1
"3675" 1 0 0 0 1 1
"3676" 0 0 0 0 0 0
"3677" 0 1 0 0 0 0
"3678" 1 0 0 1 0 1
"3679" 0 0 0 0 1 0
"3680" 1 0 0 0 1 1
"3681" 1 1 0 1 0 1
"3682" 1 0 0 0 0 0
"3683" 0 0 0 0 0 0
"3684" 0 1 0 0 1 1
"3685" 0 0 0 0 1 0
"3686" 1 0 0 0 1 1
"3687" 1 0 0 0 1 1
"3688" 1 0 0 1 1 1
"3689" 0 1 0 1 1 1
"3690" 1 0 0 0 0 0
"3691" 1 0 0 1 1 1
"3692" 1 1 0 1 0 1
"3693" 1 1 0 1 1 1
"3694" 1 0 0 0 0 0
"3695" 1 0 0 1 0 1
"3696" 1 1 0 0 0 1
"3697" 0 0 0 0 1 0
"3698" 1 1 1 0 0 1
"3699" 0 0 0 1 1 1
"3700" 0 0 0 0 1 0
"3701" 0 0 0 0 0 0
"3702" 1 0 0 0 0 0
"3703" 1 0 0 0 0 0
"3704" 0 1 0 0 0 0
"3705" 0 1 0 0 1 1
"3706" 0 0 0 0 1 0
"3707" 1 1 0 0 1 1
"3708" 0 0 0 0 1 0
"3709" 0 0 0 0 0 0
"3710" 1 0 0 1 1 1
"3711" 0 1 0 0 1 1
"3712" 0 1 0 0 1 1
"3713" 0 0 0 0 0 0
"3714" 0 0 0 0 0 0
"3715" 0 0 0 0 0 0
"3716" 1 1 0 1 0 1
"3717" 1 1 0 1 0 1
"3718" 1 0 0 0 1 1
"3719" 1 1 0 1 1 1
"3720" 1 0 0 1 0 1
"3721" 0 0 1 0 0 0
"3722" 1 0 0 1 1 1
"3723" 0 0 0 0 0 0
"3724" 0 0 0 0 1 0
"3725" 0 0 1 0 0 0
"3726" 0 0 0 1 0 0
"3727" 0 0 0 1 1 1
"3728" 1 0 1 0 1 1
"3729" 0 0 0 0 0 0
"3730" 0 0 0 0 1 0
"3731" 0 0 0 0 0 0
"3732" 0 1 0 1 0 1
"3733" 1 0 0 0 1 1
"3734" 1 0 0 0 1 1
"3735" 1 1 0 0 1 1
"3736" 0 0 0 0 1 0
"3737" 0 1 0 1 0 1
"3738" 1 1 1 0 0 1
"3739" 1 0 0 0 0 0
"3740" 1 0 1 0 0 1
"3741" 1 1 0 0 1 1
"3742" 0 0 0 0 0 0
"3743" 0 0 0 0 1 0
"3744" 1 0 0 0 1 1
"3745" 1 0 0 1 1 1
"3746" 1 0 0 0 0 0
"3747" 0 0 0 1 0 0
"3748" 1 0 0 0 0 0
"3749" 0 0 0 0 1 0
"3750" 0 0 0 0 0 0
"3751" 1 0 0 0 1 1
"3752" 1 0 0 0 1 1
"3753" 1 0 0 0 1 1
"3754" 0 1 0 0 1 1
"3755" 1 1 0 1 1 1
"3756" 0 0 0 1 1 1
"3757" 1 1 0 1 1 1
"3758" 1 0 0 1 0 1
"3759" 0 1 0 0 1 1
"3760" 0 0 0 0 1 0
"3761" 0 0 1 0 0 0
"3762" 0 0 1 1 1 1
"3763" 1 0 0 0 0 0
"3764" 0 0 0 1 0 0
"3765" 0 0 0 0 0 0
"3766" 0 1 0 1 1 1
"3767" 0 0 0 1 1 1
"3768" 0 1 0 0 0 0
"3769" 0 1 0 0 0 0
"3770" 1 0 0 0 1 1
"3771" 0 0 0 0 1 0
"3772" 0 0 0 1 0 0
"3773" 1 0 0 0 1 1
"3774" 1 1 1 0 0 1
"3775" 0 1 0 1 0 1
"3776" 1 0 0 1 0 1
"3777" 0 0 0 0 0 0
"3778" 0 0 0 0 1 0
"3779" 0 0 0 1 1 1
"3780" 1 0 0 0 1 1
"3781" 0 0 0 0 0 0
"3782" 0 0 0 0 0 0
"3783" 0 0 0 1 0 0
"3784" 0 0 0 0 0 0
"3785" 1 1 0 0 0 1
"3786" 0 1 0 0 1 1
"3787" 1 1 0 0 1 1
"3788" 0 0 0 0 0 0
"3789" 0 0 0 0 0 0
"3790" 0 0 0 0 1 0
"3791" 1 1 0 0 0 1
"3792" 0 1 0 1 1 1
"3793" 1 1 0 0 1 1
"3794" 0 0 0 0 0 0
"3795" 1 0 0 1 1 1
"3796" 0 0 0 0 1 0
"3797" 1 0 1 0 1 1
"3798" 0 1 0 0 1 1
"3799" 1 0 0 0 1 1
"3800" 1 0 0 0 0 0
"3801" 1 0 0 1 1 1
"3802" 0 1 0 0 1 1
"3803" 0 0 0 0 0 0
"3804" 1 0 0 0 0 0
"3805" 0 0 0 1 0 0
"3806" 0 0 0 0 1 0
"3807" 0 0 1 0 0 0
"3808" 1 0 0 1 0 1
"3809" 0 1 0 1 0 1
"3810" 0 0 0 0 1 0
"3811" 1 1 0 1 0 1
"3812" 1 0 0 0 0 0
"3813" 1 0 0 0 1 1
"3814" 0 1 0 1 1 1
"3815" 0 0 1 0 0 0
"3816" 1 1 0 0 1 1
"3817" 0 0 0 1 1 1
"3818" 0 0 0 0 0 0
"3819" 0 0 0 0 1 0
"3820" 0 0 0 0 1 0
"3821" 0 0 0 0 1 0
"3822" 0 0 0 1 0 0
"3823" 0 1 0 1 0 1
"3824" 1 1 0 0 1 1
"3825" 0 1 0 0 1 1
"3826" 0 0 0 0 0 0
"3827" 0 0 0 0 0 0
"3828" 0 0 0 1 0 0
"3829" 1 1 0 0 1 1
"3830" 1 1 0 0 1 1
"3831" 0 1 0 0 0 0
"3832" 0 0 0 0 1 0
"3833" 0 1 0 0 0 0
"3834" 1 0 0 0 0 0
"3835" 0 0 0 0 0 0
"3836" 0 0 0 1 1 1
"3837" 0 0 0 0 1 0
"3838" 1 0 1 1 1 1
"3839" 0 0 1 0 0 0
"3840" 1 0 0 0 1 1
"3841" 1 0 0 0 1 1
"3842" 1 1 0 1 1 1
"3843" 1 0 0 0 0 0
"3844" 0 0 0 0 0 0
"3845" 1 0 0 0 1 1
"3846" 0 1 0 0 0 0
"3847" 0 0 0 0 0 0
"3848" 1 0 0 0 1 1
"3849" 0 0 0 0 1 0
"3850" 0 0 0 0 0 0
"3851" 0 0 0 0 1 0
"3852" 0 1 0 0 0 0
"3853" 1 0 0 0 1 1
"3854" 1 0 0 1 1 1
"3855" 1 0 0 0 0 0
"3856" 0 1 0 1 0 1
"3857" 1 0 0 1 1 1
"3858" 0 0 0 1 1 1
"3859" 0 0 0 1 0 0
"3860" 1 1 1 0 1 1
"3861" 0 0 0 0 1 0
"3862" 0 0 0 0 1 0
"3863" 0 0 0 0 0 0
"3864" 0 0 0 1 0 0
"3865" 0 0 1 1 0 1
"3866" 1 1 0 0 0 1
"3867" 1 0 0 0 0 0
"3868" 1 0 0 1 0 1
"3869" 1 0 0 1 0 1
"3870" 1 0 0 0 0 0
"3871" 0 1 0 1 1 1
"3872" 1 0 0 0 0 0
"3873" 0 0 0 0 0 0
"3874" 1 0 0 1 0 1
"3875" 1 0 0 1 0 1
"3876" 1 0 0 0 0 0
"3877" 1 0 0 0 1 1
"3878" 0 1 0 0 1 1
"3879" 1 0 0 0 1 1
"3880" 0 0 0 0 0 0
"3881" 0 0 0 1 1 1
"3882" 1 1 0 0 1 1
"3883" 0 0 0 1 0 0
"3884" 1 0 0 0 0 0
"3885" 0 0 0 0 0 0
"3886" 0 0 0 0 1 0
"3887" 0 1 0 1 0 1
"3888" 0 0 0 1 0 0
"3889" 1 0 0 1 0 1
"3890" 0 0 0 0 1 0
"3891" 1 0 0 0 0 0
"3892" 0 0 0 0 0 0
"3893" 0 0 0 1 1 1
"3894" 0 0 0 0 0 0
"3895" 1 0 0 0 0 0
"3896" 1 0 0 1 1 1
"3897" 1 1 1 1 0 1
"3898" 1 0 0 1 0 1
"3899" 0 0 1 0 0 0
"3900" 1 1 0 0 0 1
"3901" 0 0 0 0 1 0
"3902" 1 1 0 0 0 1
"3903" 1 1 0 1 0 1
"3904" 1 0 0 0 0 0
"3905" 0 1 0 1 0 1
"3906" 0 0 0 1 1 1
"3907" 0 1 0 0 0 0
"3908" 0 0 0 1 0 0
"3909" 0 0 0 0 0 0
"3910" 0 0 0 0 1 0
"3911" 0 0 0 1 0 0
"3912" 1 0 0 1 1 1
"3913" 1 1 0 1 0 1
"3914" 1 0 0 1 0 1
"3915" 1 0 0 0 0 0
"3916" 0 1 0 0 0 0
"3917" 0 1 1 0 0 1
"3918" 0 0 0 0 0 0
"3919" 0 0 0 0 0 0
"3920" 1 0 0 0 0 0
"3921" 0 0 0 0 1 0
"3922" 0 1 0 1 0 1
"3923" 0 0 0 0 1 0
"3924" 0 0 1 0 1 1
"3925" 0 0 0 0 1 0
"3926" 0 1 0 1 0 1
"3927" 1 0 0 1 0 1
"3928" 0 0 0 0 0 0
"3929" 0 0 1 1 1 1
"3930" 1 0 0 0 0 0
"3931" 1 0 0 1 1 1
"3932" 0 0 0 1 0 0
"3933" 1 0 0 0 1 1
"3934" 0 0 0 0 0 0
"3935" 0 0 0 0 0 0
"3936" 1 0 0 1 1 1
"3937" 1 0 0 0 1 1
"3938" 0 1 0 1 0 1
"3939" 0 0 0 1 1 1
"3940" 1 0 0 1 1 1
"3941" 0 0 0 0 0 0
"3942" 1 0 0 0 1 1
"3943" 0 1 0 0 0 0
"3944" 1 0 0 1 0 1
"3945" 0 0 0 0 0 0
"3946" 1 0 0 0 0 0
"3947" 1 1 0 1 0 1
"3948" 0 0 0 1 1 1
"3949" 0 0 0 1 1 1
"3950" 0 0 0 1 1 1
"3951" 0 0 1 1 0 1
"3952" 0 0 1 0 1 1
"3953" 0 1 0 1 1 1
"3954" 0 0 0 0 0 0
"3955" 0 1 0 0 0 0
"3956" 0 0 0 1 1 1
"3957" 1 0 0 1 0 1
"3958" 1 1 0 0 0 1
"3959" 1 0 1 1 1 1
"3960" 1 0 0 1 0 1
"3961" 0 0 0 0 1 0
"3962" 0 0 0 1 0 0
"3963" 0 0 1 0 1 1
"3964" 0 0 0 0 0 0
"3965" 1 1 0 1 1 1
"3966" 1 1 0 0 0 1
"3967" 1 0 0 1 1 1
"3968" 0 0 1 0 1 1
"3969" 1 0 0 0 0 0
"3970" 0 0 0 0 0 0
"3971" 1 0 0 0 0 0
"3972" 0 0 0 0 1 0
"3973" 0 0 0 1 0 0
"3974" 0 1 0 1 1 1
"3975" 1 0 0 0 0 0
"3976" 0 0 1 0 1 1
"3977" 0 0 0 0 1 0
"3978" 1 0 0 1 0 1
"3979" 1 0 1 0 1 1
"3980" 1 1 0 1 1 1
"3981" 0 1 0 0 0 0
"3982" 0 0 0 0 1 0
"3983" 1 0 0 0 0 0
"3984" 1 0 0 0 0 0
"3985" 1 0 0 0 1 1
"3986" 1 1 0 1 1 1
"3987" 0 1 0 0 0 0
"3988" 1 0 0 0 0 0
"3989" 0 1 0 1 0 1
"3990" 0 0 0 1 0 0
"3991" 1 0 0 1 1 1
"3992" 0 1 0 0 1 1
"3993" 1 0 0 1 0 1
"3994" 0 1 0 1 0 1
"3995" 1 0 0 0 1 1
"3996" 1 0 0 0 0 0
"3997" 1 0 0 0 1 1
"3998" 1 0 0 0 1 1
"3999" 1 0 0 0 0 0
"4000" 0 0 0 0 1 0
"4001" 1 0 0 0 0 0
"4002" 1 0 0 0 0 0
"4003" 1 0 0 1 1 1
"4004" 1 0 1 0 0 1
"4005" 0 0 0 1 0 0
"4006" 1 0 0 0 0 0
"4007" 0 0 1 0 0 0
"4008" 0 1 0 0 0 0
"4009" 0 0 0 0 0 0
"4010" 0 0 0 1 0 0
"4011" 0 1 1 1 0 1
"4012" 1 0 0 0 0 0
"4013" 1 0 0 1 1 1
"4014" 0 0 0 0 1 0
"4015" 0 0 0 1 1 1
"4016" 0 1 0 0 1 1
"4017" 0 0 0 0 0 0
"4018" 0 0 1 0 1 1
"4019" 0 0 0 0 1 0
"4020" 0 0 0 0 1 0
"4021" 1 0 0 0 1 1
"4022" 1 0 0 0 0 0
"4023" 0 0 0 1 1 1
"4024" 0 0 0 1 1 1
"4025" 0 0 0 0 1 0
"4026" 1 0 0 0 0 0
"4027" 0 0 0 0 1 0
"4028" 0 0 0 1 0 0
"4029" 0 0 0 0 1 0
"4030" 0 0 0 0 1 0
"4031" 0 0 1 1 0 1
"4032" 0 0 0 1 1 1
"4033" 0 0 0 0 1 0
"4034" 0 1 0 0 1 1
"4035" 0 1 0 0 0 0
"4036" 0 0 0 0 0 0
"4037" 0 1 0 1 0 1
"4038" 0 0 0 0 1 0
"4039" 1 0 0 0 0 0
"4040" 0 0 0 0 1 0
"4041" 1 0 0 0 0 0
"4042" 0 0 0 1 1 1
"4043" 0 0 1 0 0 0
"4044" 1 1 0 0 0 1
"4045" 0 1 0 0 0 0
"4046" 1 1 0 0 0 1
"4047" 0 0 0 1 0 0
"4048" 0 0 0 0 1 0
"4049" 1 0 1 0 0 1
"4050" 1 0 0 0 0 0
"4051" 1 1 0 0 1 1
"4052" 0 1 0 0 0 0
"4053" 1 1 0 1 0 1
"4054" 0 0 0 1 1 1
"4055" 0 0 0 0 1 0
"4056" 0 0 0 0 1 0
"4057" 0 0 0 0 1 0
"4058" 0 0 0 0 0 0
"4059" 1 0 0 1 0 1
"4060" 1 0 0 1 1 1
"4061" 0 0 0 1 0 0
"4062" 0 1 0 0 0 0
"4063" 1 0 0 0 0 0
"4064" 1 0 0 0 0 0
"4065" 1 0 1 1 1 1
"4066" 0 0 1 0 0 0
"4067" 0 1 1 0 1 1
"4068" 1 0 0 0 1 1
"4069" 1 0 0 0 0 0
"4070" 0 0 0 0 0 0
"4071" 1 0 0 0 1 1
"4072" 1 1 0 0 0 1
"4073" 1 0 0 0 1 1
"4074" 1 0 0 0 1 1
"4075" 1 0 0 1 1 1
"4076" 1 0 0 1 1 1
"4077" 0 0 0 0 1 0
"4078" 0 1 0 0 0 0
"4079" 1 0 0 0 0 0
"4080" 0 0 0 1 0 0
"4081" 1 0 0 1 1 1
"4082" 0 0 0 0 0 0
"4083" 0 0 0 1 1 1
"4084" 1 0 0 0 0 0
"4085" 1 0 0 0 1 1
"4086" 1 0 0 0 0 0
"4087" 1 0 0 1 1 1
"4088" 0 0 0 1 0 0
"4089" 0 1 1 0 0 1
"4090" 0 0 0 0 1 0
"4091" 0 0 0 1 0 0
"4092" 1 1 0 0 0 1
"4093" 0 0 0 1 0 0
"4094" 0 1 0 1 1 1
"4095" 0 0 0 0 0 0
"4096" 0 0 1 1 0 1
"4097" 0 0 0 0 0 0
"4098" 0 0 0 0 0 0
"4099" 0 0 0 0 1 0
"4100" 0 0 0 0 0 0
"4101" 0 0 0 1 0 0
"4102" 0 0 1 1 1 1
"4103" 0 1 0 0 0 0
"4104" 0 1 0 1 0 1
"4105" 0 0 0 0 1 0
"4106" 1 0 0 0 1 1
"4107" 1 1 0 0 0 1
"4108" 1 0 0 0 1 1
"4109" 0 0 0 0 1 0
"4110" 1 0 0 0 1 1
"4111" 1 0 0 1 0 1
"4112" 0 0 0 0 0 0
"4113" 0 0 0 0 0 0
"4114" 1 0 0 1 1 1
"4115" 1 1 0 0 0 1
"4116" 1 1 0 0 0 1
"4117" 0 0 1 1 1 1
"4118" 1 0 0 0 0 0
"4119" 0 1 0 1 0 1
"4120" 1 1 0 0 1 1
"4121" 0 0 0 0 1 0
"4122" 0 1 0 0 0 0
"4123" 1 0 0 1 0 1
"4124" 0 0 0 0 1 0
"4125" 0 0 0 0 1 0
"4126" 0 0 0 1 0 0
"4127" 1 0 0 0 1 1
"4128" 0 0 1 0 0 0
"4129" 1 0 0 0 1 1
"4130" 1 0 0 0 0 0
"4131" 0 0 0 0 0 0
"4132" 0 0 0 1 1 1
"4133" 1 0 0 1 0 1
"4134" 1 0 1 1 1 1
"4135" 1 0 0 0 1 1
"4136" 0 1 0 1 1 1
"4137" 0 0 0 0 1 0
"4138" 0 0 0 0 1 0
"4139" 0 0 0 0 1 0
"4140" 1 1 0 0 0 1
"4141" 0 0 0 0 1 0
"4142" 1 0 0 1 0 1
"4143" 1 0 0 1 0 1
"4144" 1 0 0 0 0 0
"4145" 0 0 0 1 0 0
"4146" 0 0 0 0 1 0
"4147" 0 0 0 1 0 0
"4148" 0 0 0 0 1 0
"4149" 0 0 0 1 1 1
"4150" 0 0 0 1 1 1
"4151" 0 0 0 0 1 0
"4152" 0 0 0 1 1 1
"4153" 1 0 0 0 0 0
"4154" 0 1 0 0 0 0
"4155" 0 0 0 1 1 1
"4156" 0 0 0 0 0 0
"4157" 1 0 0 0 1 1
"4158" 0 0 0 1 0 0
"4159" 0 0 0 0 1 0
"4160" 1 0 0 0 1 1
"4161" 1 1 0 1 0 1
"4162" 0 0 0 0 1 0
"4163" 0 0 0 1 1 1
"4164" 1 0 0 1 1 1
"4165" 0 0 0 0 1 0
"4166" 0 0 0 0 1 0
